Category ID	Category Name	Article Number	Article Title	Blocked from Publication	Article Tabs	RightToKnow.org.au Article Number query results	First RTK request status	RTK user	RTK query title	Appears on FOI disclosure log number of times	Article Last Updated Date	Article Under Review	Article Outdated
001	"Job seekers"	001-10130030	Implementing Administrative Appeals Tribunal (AAT second review) partial stay orders 001-10130030	Open	2	0					02-08-2022		Active
001	"Job seekers"	001-10160000	Job Seeker Compliance Framework waiver and hardship provisions 001-10160000	Open	2	0					20-07-2022		Active
001	"Job seekers"	001-11000000	Partner Allowance (PA) 001-11000000	Open	2	0					20-07-2022		Active
001	"Job seekers"	001-17021400	PaTH Internship Programme 001-17021400	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-17030800	Youth Bonus Wage Subsidy (YBWS) 26 Week Suspension Period 001-17030800	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-17091300	Investigating a No Show, No Pay Failure 001-17091300	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-17102300	RapidConnect exemptions 001-17102300	Open	2	0					09-08-2022		Active
001	"Job seekers"	001-17111600	Drug or Alcohol dependency treatment program or intervention as an approved activity 001-17111600	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18030200	Managing compliance with compulsory requirements 001-18030200	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18030201	Non-compliance events 001-18030201	Open	2	0					20-07-2022		Active
001	"Job seekers"	001-18030202	Targeted Compliance Framework 001-18030202	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18030203	Capability Assessments 001-18030203	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18030204	Reporting non-compliance - Targeted Compliance Framework 001-18030204	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18030205	Re-engaging job seekers - Targeted Compliance Framework 001-18030205	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18030206	Unemployment failures 001-18030206	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18030207	Work refusal failures 001-18030207	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18030208	Mutual obligation failures 001-18030208	Open	2	0					09-08-2022		Active
001	"Job seekers"	001-18030209	Targeted Compliance Framework financial penalties and payment cancellations 001-18030209	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18030210	Reclaiming a payment after a non-compliance cancellation 001-18030210	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18030211	Fully compliant job seekers returning to the green zone 001-18030211	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18030212	Generating and preparing for a Comprehensive Compliance Assessment (CCA) 001-18030212	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18030213	Completing a Comprehensive Compliance Assessment (CCA) 001-18030213	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-18050900	Career Transition Assistance (CTA) Program 001-18050900	Open	2	0					02-08-2022		Active
001	"Job seekers"	001-18120536	Reporting requirements for job seekers 001-18120536	Open	2	0					20-07-2022		Active
001	"Job seekers"	001-18120543	Reporting statements for job seekers 001-18120543	Open	2	0					17-08-2022		Active
001	"Job seekers"	001-18120545	Early or late lodgement of job seeker reports 001-18120545	Open	2	0					17-08-2022		Active
001	"Job seekers"	001-19051501	Claiming JobSeeker Payment (JSP) 001-19051501	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-19051503	JobSeeker Payment (JSP) customer going overseas 001-19051503	Open	2	0					02-08-2022		Active
001	"Job seekers"	001-19051505	Transfer to JobSeeker Payment (JSP) from another payment 001-19051505	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-19051507	Processing JobSeeker Payment (JSP) claims 001-19051507	Open	2	0					17-08-2022		Active
001	"Job seekers"	001-19051514	Change of circumstances for JobSeeker Payment (JSP) 001-19051514	Open	2	0					20-07-2022		Active
001	"Job seekers"	001-19051528	JobSeeker Payment (JSP) job seekers returning to full-time study 001-19051528	Open	2	0					02-08-2022		Active
001	"Job seekers"	001-19051532	JobSeeker Payment (JSP) customers returning to (or continuing in) part-time study 001-19051532	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-19051536	Residence assessment for customers claiming JobSeeker Payment (JSP) 001-19051536	Open	2	0					02-08-2022		Active
001	"Job seekers"	001-19051551	JobSeeker Payment (JSP) 001-19051551	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-19051556	Eligibility for JobSeeker Payment (JSP) 001-19051556	Open	2	0					19-07-2022		Active
001	"Job seekers"	001-19051639	JobSeeker Payment (JSP) Service Updates 001-19051639	Open	2	0							Active
001	"Job seekers"	001-20100119	Altered processes and mutual obligation requirements for job seekers due to coronavirus (COVID-19) response 001-20100119	Open	2	0					09-08-2022		Active
002	"Remote & rural Australians"	002-01010020	Initial contact by a farmer planning for retirement 002-01010020	Blocked	4	0					02-08-2022		Active
002	"Remote & rural Australians"	002-02030010	Death of a Farm Household Allowance (FHA) customer or partner 002-02030010	Blocked	6	0					02-08-2022		Active
002	"Remote & rural Australians"	002-02045010	Progress of claim - Farm Household Allowance (FHA) 002-02045010	Blocked	3	0					02-08-2022		Active
002	"Remote & rural Australians"	002-02050000	Assessing assets for Farm Household Allowance (FHA) 002-02050000	Blocked	5	0					02-08-2022		Active
002	"Remote & rural Australians"	002-02050040	Business income reconciliation for Farm Household Allowance (FHA) 002-02050040	Blocked	4	0					02-08-2022		Active
002	"Remote & rural Australians"	002-02070050	Activity supplement and voucher for Farm Household Allowance (FHA) 002-02070050	Blocked	5	0					02-08-2022		Active
002	"Remote & rural Australians"	002-04010000	Remote Area Allowance (RAA) eligibility and payment 002-04010000	Blocked	5	0					02-08-2022		Active
002	"Remote & rural Australians"	002-04010010	Payment of Remote Area Allowance (RAA) 002-04010010	Blocked	6	0					02-08-2022		Active
002	"Remote & rural Australians"	002-04010020	Payment of Remote Area Allowance (RAA) when term address changes 002-04010020	Blocked	5	0					02-08-2022		Active
002	"Remote & rural Australians"	002-17071900	Income Statements and Income and Asset Statements for Farm Household Allowance (FHA)  002-17071900	Blocked	4	0					02-08-2022		Active
002	"Remote & rural Australians"	002-01000000	Initial contact from customers in rural and remote areas 002-01000000	Open	4	0					19-07-2022		Active
002	"Remote & rural Australians"	002-01010000	Initial contact by a self-employed customer or a farmer 002-01010000	Open	4	0					20-07-2022		Active
002	"Remote & rural Australians"	002-01020000	Access Support Centres (ASC) 002-01020000	Open	4	0							Active
002	"Remote & rural Australians"	002-01030000	Australian Government Mobile Service Centres 002-01030000	Open	4	0							Active
002	"Remote & rural Australians"	002-02000000	Farm Household Allowance (FHA) 002-02000000	Open	4	0					19-07-2022		Active
002	"Remote & rural Australians"	002-02020000	Claiming Farm Household Allowance (FHA) 002-02020000	Open	4	0					19-07-2022		Active
002	"Remote & rural Australians"	002-02040000	Eligibility and payability for Farm Household Allowance (FHA) 002-02040000	Open	4	0					19-07-2022		Active
002	"Remote & rural Australians"	002-02050030	Business income estimates for Farm Household Allowance (FHA)  002-02050030	Open	4	0					20-07-2022		Active
002	"Remote & rural Australians"	002-02070000	Mutual obligations, failures and exemptions from the activity test for Farm Household Allowance (FHA) customers 002-02070000	Open	4	0					09-08-2022		Active
002	"Remote & rural Australians"	002-02070010	Farm Financial Assessments (FFA) 002-02070010	Open	4	0							Active
002	"Remote & rural Australians"	002-02070020	Farm Financial Assessment (FFA) supplement and voucher 002-02070020	Open	4	0					20-07-2022		Active
002	"Remote & rural Australians"	002-02070030	Farm Household Case Officer (FHCO) cases 002-02070030	Open	4	0					19-07-2022		Active
002	"Remote & rural Australians"	002-02070040	Financial Improvement Agreements (FIA) 002-02070040	Open	4	0					20-07-2022		Active
002	"Remote & rural Australians"	002-02080000	Change of circumstance for Farm Household Allowance (FHA) 002-02080000	Open	4	0					19-07-2022		Active
002	"Remote & rural Australians"	002-02080010	Suspending, cancelling and restoring Farm Household Allowance (FHA) 002-02080010	Open	4	0					02-08-2022		Active
002	"Remote & rural Australians"	002-02080020	Farm Household Allowance (FHA) customer going overseas 002-02080020	Open	4	0					02-08-2022		Active
002	"Remote & rural Australians"	002-02080030	Farm Household Allowance (FHA) clock 002-02080030	Open	4	0							Active
002	"Remote & rural Australians"	002-03030000	Rate and payment of Farm Household Allowance (FHA) 002-03030000	Open	4	0					19-07-2022		Active
002	"Remote & rural Australians"	002-05000000	Tasmanian Rural Assistance 002-05000000	Open	4	0							Active
002	"Remote & rural Australians"	002-17030000	Investigating and assessing Farm Household Allowance (FHA) debts 002-17030000	Open	4	0					02-08-2022		Active
002	"Remote & rural Australians"	002-17032100	Fourth year exit pathway for Farm Household Allowance (FHA) customers 002-17032100	Open	4	0					09-08-2022		Active
002	"Remote & rural Australians"	002-17040300	Streaming and processing a new claim for Farm Household Allowance (FHA) 002-17040300	Open	4	0					19-07-2022		Active
002	"Remote & rural Australians"	002-17050800	Residence assessment for customers claiming Farm Household Allowance (FHA) 002-17050800	Open	4	0					02-08-2022		Active
002	"Remote & rural Australians"	002-20102102	Assessing income for Farm Household Allowance (FHA) 002-20102102	Open	4	0					20-07-2022		Active
003	"Help in an emergency"	003-01000000	AGDRP and NZ DRP 003-01000000	Blocked	4	0					02-08-2022		Active
003	"Help in an emergency"	003-01010000	Eligibility for AGDRP and NZ DRP 003-01010000	Blocked	5	0					02-08-2022		Active
003	"Help in an emergency"	003-01030000	Claiming emergency payments 003-01030000	Blocked	5	0					09-08-2022		Active
003	"Help in an emergency"	003-01030010	AGDRP and NZ DRP claims for an immediate family member who has died or is missing 003-01030010	Blocked	5	0					02-08-2022		Active
003	"Help in an emergency"	003-01040010	Proof of Identity (POI) requirements for Emergency payments 003-01040010	Blocked	4	0					02-08-2022		Active
003	"Help in an emergency"	003-01040020	Processing AGDRP and NZ DRP claims in Customer First 003-01040020	Blocked	5	0					02-08-2022		Active
003	"Help in an emergency"	003-01060000	Grants and ex-gratia payments 003-01060000	Blocked	3	0					02-08-2022		Active
003	"Help in an emergency"	003-01090000	Evacuation and Recovery Centres during emergency events 003-01090000	Blocked	1	0					02-08-2022		Active
003	"Help in an emergency"	003-01090020	Role of the Team Leader in the Recovery Centre 003-01090020	Blocked	4	0					02-08-2022		Active
003	"Help in an emergency"	003-01090030	Zone and National role in emergency management of evacuation and recovery centres 003-01090030	Blocked	4	0					02-08-2022		Active
003	"Help in an emergency"	003-01090040	National Emergency Call Centre Surge Capability (NECCSC) 003-01090040	Blocked	1	0					02-08-2022		Active
003	"Help in an emergency"	003-01100000	Raising emergency payment debts and grant/ex-gratia overpayments 003-01100000	Blocked	4	0				1	02-08-2022		Active
003	"Help in an emergency"	003-02000000	Disaster Recovery Funding Arrangements (DRFA) 003-02000000	Blocked	2	0					02-08-2022		Active
003	"Help in an emergency"	003-03000000	DRA and NZ DRA 003-03000000	Blocked	4	0					02-08-2022		Active
003	"Help in an emergency"	003-03010000	Eligibility for DRA and NZ DRA 003-03010000	Blocked	5	0					02-08-2022		Active
003	"Help in an emergency"	003-03030000	Assessment of income and income loss for Disaster Recovery Allowance (DRA) 003-03030000	Blocked	1	0					02-08-2022		Active
003	"Help in an emergency"	003-03040000	Payment rates for DRA and NZ DRA 003-03040000	Blocked	5	0					02-08-2022		Active
003	"Help in an emergency"	003-03050000	Processing DRA and NZ DRA claims in Customer First  003-03050000	Blocked	5	0					02-08-2022		Active
003	"Help in an emergency"	003-03060000	Ex-gratia Income Support Allowance 003-03060000	Blocked	4	0					02-08-2022		Active
003	"Help in an emergency"	003-04000000	Australian Victim of Terrorism Overseas Payment (AVTOP) 003-04000000	Blocked	4	0					02-08-2022		Active
003	"Help in an emergency"	003-04020000	Claiming Australian Victim of Terrorism Overseas Payment (AVTOP) 003-04020000	Blocked	4	0					02-08-2022		Active
003	"Help in an emergency"	003-04020010	Primary victim eligibility and rate calculation for the Australian Victim of Terrorism Overseas Payment (AVTOP) 003-04020010	Blocked	6	0					02-08-2022		Active
003	"Help in an emergency"	003-04020020	Secondary victim eligibility and rate calculation for the Australian Victim of Terrorism Overseas Payment (AVTOP) 003-04020020	Blocked	6	0					02-08-2022		Active
003	"Help in an emergency"	003-04030000	Reductions and deductions for the Australian Victim of Terrorism Overseas Payment (AVTOP) 003-04030000	Blocked	5	0					02-08-2022		Active
003	"Help in an emergency"	003-07030010	New claim for Crisis Payment for extreme circumstances family and domestic violence 003-07030010	Blocked	5	0					02-08-2022		Active
003	"Help in an emergency"	003-08000000	Special Benefit 003-08000000	Blocked	1	0					02-08-2022		Active
003	"Help in an emergency"	003-08010010	Special Benefit (SpB) for Australian Citizen Child (ACC) and Australian permanent resident children  003-08010010	Blocked	4	0					02-08-2022		Active
